fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
214,9,7,987,1,1,1,1,43,1756.300048828125,105472
546,9,7,0,1,1,1,1,49,1741.199951171875,105505
28,9,7,0,1,1,1,1,43,83.69999694824219,105540
2,9,7,0,865,1,1,1,43,864.5,105575
2,9,7,0,1,1,26,1,43,4230.5,105608
2,706,7,0,1,1,1,1,43,697.5,105643
2,9,7,0,1,1,1,1,92,4.800000190734863,105679
2,926,7,0,1,1,1,23,43,972.7000122070312,105714
2,9,7,0,1,1,1,1,43,4.300000190734863,105749
0,0,0,718,0,0,1,101,87,898.9000244140625,105892
2,9,7,0,1,1,80,157,43,13761.099609375,105928
84,0,44,0,0,2,1,194,100,465.8999938964844,105966
2,236,7,0,1,1,1,1,43,227.5,106009
99,0,0,0,0,1,1,62,100,366.29998779296875,106047
84,0,0,0,0,0,1,194,100,461.6000061035156,106085
2,9,7,0,514,1,1,1,43,513.5,106122
874,670,941,129,0,2,1,195,100,3712.60009765625,106160
0,204,200,233,85,1,1,183,78,597.9000244140625,106201
127,613,0,0,0,1,1,146,93,1171.0,106239
2,9,7,0,885,1,1,1,43,884.5,106277
0,0,600,0,0,2,14,0,100,2240.39990234375,106323
70,0,982,0,16,2,1,200,100,536.7000122070312,106366
0,613,0,0,0,1,1,0,100,594.2000122070312,106413
223,0,1000,140,0,1,1,60,100,999.7999877929688,106459
0,767,67,0,116,2,1,0,100,863.2000122070312,106500
156,0,45,0,59,2,1,0,78,543.7999877929688,106539
0,0,72,49,0,0,1,0,100,41.0,106577
0,0,12,74,0,0,1,0,99,66.0999984741211,106616
451,830,7,0,1,1,1,1,43,2258.300048828125,106653
0,15,0,0,0,0,1,132,100,139.3000030517578,106691
0,330,0,0,0,2,1,0,100,311.20001220703125,106730
18,285,154,20,54,0,1,132,100,524.9000244140625,106769
0,0,27,0,21,0,1,0,30,4.800000190734863,106807
2,9,7,0,439,1,1,1,43,438.5,106843
0,0,147,0,16,1,1,200,40,555.2999877929688,106881
0,0,23,0,0,2,1,0,100,16.600000381469727,106919
223,0,873,0,0,1,1,200,100,999.4000244140625,106958
2,9,7,70,1,1,1,1,43,70.4000015258789,106994
1,169,0,60,0,0,1,13,100,179.5,107030
0,254,0,162,0,0,1,61,89,342.29998779296875,107069
2,9,937,0,1,0,1,1,43,97.0999984741211,107104
0,0,81,25,216,2,1,13,100,244.39999389648438,107140
2,9,7,0,1,1,1,1,43,4.300000190734863,107175
581,9,395,0,1,1,1,1,43,1891.9000244140625,107211
0,0,45,35,37,0,1,0,80,56.70000076293945,107251
2,244,7,0,1,1,1,1,43,235.5,107287
0,330,0,0,0,0,1,0,38,311.20001220703125,107325
2,9,7,654,1,1,1,1,43,712.7999877929688,107361
0,104,12,0,12,2,1,0,29,96.19999694824219,107398
2,888,7,631,1,1,1,1,43,1005.7000122070312,107435
0,0,0,0,0,2,1,34,100,25.0,107473
2,868,7,0,1,1,1,1,50,859.0999755859375,107509
2,9,7,0,255,1,1,1,43,254.5,107542
0,254,1000,0,0,0,1,0,29,309.79998779296875,107577
2,9,7,0,1,1,1,1,43,4.300000190734863,107614
0,0,0,99,0,0,1,0,87,93.5999984741211,107652
2,143,7,0,1,1,1,1,43,134.5,107689
164,0,0,0,0,2,1,191,88,743.2000122070312,107729
2,9,85,0,1,1,59,1,43,9815.900390625,107764
99,0,0,0,0,1,1,0,29,299.0,107800
2,865,7,0,1,1,1,1,73,855.5999755859375,107837
2,9,7,49,1,0,1,13,43,77.0999984741211,107869
167,9,7,0,61,0,1,1,47,588.5,107905
67,9,161,74,1,1,4,1,64,790.5999755859375,107941
2,9,49,0,1,1,4,1,43,511.79998779296875,107978
33,9,7,0,44,1,1,4,43,150.0,108012
34,9,7,0,1,1,5,1,45,779.7000122070312,108048
2,9,101,89,1,1,1,11,29,130.3000030517578,108082
72,17,7,0,1,1,8,1,43,1416.9000244140625,108117
2,9,7,56,1,0,2,1,43,220.3000030517578,108152
2,106,7,64,97,1,1,1,56,205.8000030517578,108188
188,9,7,0,1,1,1,22,38,655.9000244140625,108223
81,39,92,81,1,1,5,18,43,1048.4000244140625,108259
181,9,221,0,18,1,1,22,43,664.4000244140625,108294
2,8,7,39,1,1,1,14,43,68.5,108329
2,9,7,113,1,1,24,1,43,3948.39990234375,108365
50,9,82,94,1,1,1,1,43,249.1999969482422,108399
48,9,7,0,110,1,2,1,43,425.8999938964844,108432
2,27,15,0,1,1,1,1,43,18.5,108467
2,9,7,0,1,1,1,1,52,4.5,108504
20,158,7,0,123,1,1,1,43,329.1000061035156,108551
2,39,7,0,1,1,7,1,34,1046.4000244140625,108593
114,33,7,0,117,0,1,1,43,498.8999938964844,108637
2,9,7,0,7,1,1,1,30,7.599999904632568,108680
2,9,7,147,1,1,1,1,43,155.10000610351562,108714
22,9,0,67,88,1,1,1,28,218.3000030517578,108751
175,9,106,46,1,1,9,1,43,1938.0999755859375,108787
2,9,12,110,1,1,1,1,32,115.4000015258789,108824
2,82,7,82,1,1,1,12,43,116.9000015258789,108859
119,78,98,0,1,1,1,1,43,445.8999938964844,108898
2,70,7,0,1,1,5,36,43,826.4000244140625,108935
31,9,7,0,34,1,17,37,38,2935.89990234375,108974
2,9,21,125,1,1,1,35,45,211.3000030517578,109009
165,9,7,18,173,1,6,1,43,1543.699951171875,109045
2,11,7,0,1,1,1,1,43,4.699999809265137,109083
178,9,7,0,1,1,1,11,43,588.4000244140625,109117
2,45,7,131,40,1,1,1,31,180.0,109153
2,108,7,0,1,1,1,1,61,99.0,109189
2,0,7,71,22,1,13,31,51,2151.60009765625,109225
24,58,174,10,1,1,1,1,43,133.5,109260
2,9,7,0,96,1,1,1,17,99.19999694824219,109295
2,9,7,0,69,0,1,4,43,75.80000305175781,109329
2,9,7,0,1,1,1,8,43,19.899999618530273,109364
45,9,126,0,1,1,8,1,43,1333.5,109400
2,34,7,0,1,0,12,53,37,2039.5999755859375,109435
2,23,13,0,51,1,5,1,51,740.9000244140625,109471
28,9,59,55,1,1,1,3,34,143.10000610351562,109506
2,112,7,193,1,1,1,1,43,214.8000030517578,109541
94,9,7,0,1,0,1,1,43,294.8999938964844,109576
2,174,7,0,99,1,1,1,43,263.5,109611
2,9,7,0,178,1,9,9,34,1556.699951171875,109646
2,10,7,62,1,1,1,1,43,61.5,109682
2,22,7,8,31,1,1,22,43,98.0,109717
2,9,7,0,21,1,1,1,43,20.5,109752
2,9,126,26,1,1,1,1,43,32.099998474121094,109788
2,8,72,137,245,1,10,1,43,1885.300048828125,109823
2,9,7,0,1,1,9,1,42,1354.0999755859375,109858
2,7,7,0,1,1,1,1,43,5.099999904632568,109893
22,214,7,109,1,1,1,1,43,291.29998779296875,109927
2,169,36,0,22,1,1,1,40,181.5,109962
2,9,7,0,131,1,4,1,43,638.0999755859375,109997
2,9,7,117,1,1,1,16,43,159.1999969482422,110034
2,68,7,119,1,1,2,33,43,376.0,110069
2,185,18,0,1,1,1,1,43,176.5,110105
2,9,7,71,1,1,1,6,43,83.5,110139
41,9,7,0,1,1,10,19,43,1693.199951171875,110173
2,9,7,36,1,1,1,1,46,33.0,110208
172,9,7,0,39,1,1,1,49,582.4000244140625,110244
79,42,7,1,1,1,1,1,45,280.1000061035156,110279
2,9,75,0,1,0,2,1,43,176.1999969482422,110314
2,9,7,25,1,1,1,13,43,50.70000076293945,110349
2,9,7,0,8,1,1,21,41,60.400001525878906,110383
2,9,7,34,1,1,1,17,43,70.19999694824219,110418
2,9,7,0,73,0,6,24,33,994.7000122070312,110449
174,150,7,0,1,1,1,1,39,692.2000122070312,110484
80,9,56,90,1,1,2,25,43,567.7000122070312,110521
2,14,7,0,1,1,1,17,43,45.5,110556
2,39,7,0,107,1,1,1,43,136.5,110592
1,91,7,0,1,1,1,1,43,79.30000305175781,110628
22,175,7,0,1,1,1,1,43,230.5,110663
43,11,59,46,1,1,1,1,43,175.60000610351562,110697
176,9,7,0,128,1,1,1,43,684.2999877929688,110731
2,9,31,0,1,1,1,15,48,35.400001525878906,110767
64,9,7,0,1,1,2,1,43,368.1000061035156,110803
2,9,7,0,4,1,1,1,43,5.099999904632568,110838
0,0,0,0,93,0,1,0,100,74.19999694824219,110875
0,778,941,129,37,2,1,0,100,837.2999877929688,110914
2,3,7,0,1,1,1,48,43,114.5,110951
950,9,7,0,1,1,1,1,76,3033.199951171875,110986
2,20,14,0,1,1,18,1,43,2887.89990234375,111022
2,9,7,0,95,1,1,21,43,144.5,111059
0,204,200,233,85,0,1,0,74,341.70001220703125,111097
76,0,0,0,0,1,1,146,21,980.7999877929688,111134
2,76,7,0,105,1,1,41,55,249.89999389648438,111170
0,0,931,0,0,1,14,0,29,2273.5,111214
0,100,982,0,12,2,1,200,21,1216.699951171875,111254
0,56,0,0,223,0,1,0,100,259.20001220703125,111293
11,894,1000,140,0,1,1,22,100,972.9000244140625,111332
0,767,0,0,116,2,1,0,85,863.2000122070312,111371
2,2,7,0,1,1,11,1,43,1685.5,111410
20,0,41,0,59,2,14,0,78,2306.5,111449
0,0,72,60,0,2,1,0,100,52.0,111497
0,0,12,74,0,2,1,0,99,66.0999984741211,111535
13,9,48,0,42,1,22,1,48,3631.60009765625,111573
0,0,0,0,0,0,1,0,100,17.799999237060547,111611
2,9,80,0,218,1,1,34,43,307.6000061035156,111648
0,61,0,0,0,2,1,0,100,42.20000076293945,111687
18,285,154,0,54,0,1,0,100,376.79998779296875,111727
223,0,27,0,0,0,1,0,30,698.4000244140625,111766
0,0,988,81,0,0,1,0,40,164.60000610351562,111804
140,9,146,0,73,1,1,13,41,559.2000122070312,111840
0,0,0,52,0,2,1,0,100,41.900001525878906,111877
223,0,873,0,0,1,1,146,100,941.5,111917
1,204,0,252,0,1,1,13,100,295.8999938964844,111953
0,0,873,162,64,0,1,0,89,293.5,111992
2,9,94,3,1,1,1,13,43,41.400001525878906,112028
83,16,137,0,1,1,1,25,43,339.20001220703125,112063
0,0,81,25,25,2,1,0,100,38.29999923706055,112102
0,390,45,35,64,0,1,0,80,441.20001220703125,112140
2,9,7,78,5,1,1,1,43,82.4000015258789,112175
2,9,7,0,1,1,1,1,43,4.300000190734863,112211
0,330,0,0,0,0,1,0,100,311.20001220703125,112247
61,9,7,0,1,1,1,9,43,209.1999969482422,112284
2,9,7,0,1,1,1,84,56,160.0,112319
2,9,7,0,717,1,1,1,52,716.0999755859375,112355
0,104,12,0,12,2,1,0,100,96.19999694824219,112391
101,9,52,0,1,1,1,9,50,338.3999938964844,112428
2,9,7,0,718,0,1,1,92,716.4000244140625,112464
0,0,0,119,0,2,1,0,100,115.5999984741211,112500
2,9,109,0,1,1,80,1,43,13369.400390625,112537
2,9,7,89,1,1,2,10,42,279.3999938964844,112570
2,9,7,545,1,1,1,1,43,592.9000244140625,112605
0,12,1000,0,0,1,11,0,29,1783.0,112642
50,9,7,163,1,1,14,1,43,2489.60009765625,112683
2,9,7,0,1,1,1,1,27,5.199999809265137,112719
2,9,7,0,1,1,1,1,43,4.300000190734863,112756
784,9,7,0,1,1,1,1,43,2502.89990234375,112792
0,0,0,99,0,2,1,0,87,93.5999984741211,112829
2,223,7,699,872,1,1,1,43,1653.5,112865
179,9,7,46,1,1,1,1,43,609.2000122070312,112900
145,9,7,0,1,1,1,1,19,461.29998779296875,112935
2,291,7,896,932,1,1,94,43,2172.0,112970
0,0,44,0,0,2,1,114,100,113.5,113008
367,824,7,0,1,2,1,1,43,1983.5,113044
2,9,32,0,1,0,1,11,44,28.5,113079
2,143,7,0,1,1,34,1,51,5717.7001953125,113112
2,918,7,0,1,1,71,1,43,12753.5,113148
283,9,7,0,1,1,1,1,43,899.7000122070312,113184
2,9,912,0,1,1,5,1,43,767.2000122070312,113220
0,0,139,0,0,1,1,0,29,28.200000762939453,113258
2,9,167,0,1,1,65,1,43,10838.7001953125,113296
2,9,48,0,1,1,1,1,43,8.199999809265137,113331
2,9,697,0,1,1,1,1,43,73.0999984741211,113367
2,9,7,0,1,2,1,109,43,273.1000061035156,113404
2,9,7,0,36,2,1,1,43,35.5,113440
61,46,21,0,1,1,1,1,47,226.3000030517578,113483
2,9,7,0,413,1,1,1,43,412.5,113527
77,9,7,0,1,1,1,1,43,240.5,113571
0,0,999,0,93,0,1,0,100,174.0,113621
2,9,7,0,1,1,1,1,33,4.699999809265137,113667
2,902,7,0,1,1,1,1,43,893.5,113703
2,9,7,0,1,1,1,1,83,4.800000190734863,113741
147,196,7,0,1,1,1,1,28,652.9000244140625,113784
2,351,7,0,1,1,1,1,43,342.5,113821
0,0,941,129,37,2,1,0,100,240.3000030517578,113859
2,9,7,0,1,1,1,60,87,72.5999984741211,113896
377,9,7,0,992,1,1,1,43,2191.5,113934
2,9,7,526,1,1,66,1,43,11393.2998046875,113978
16,9,7,91,1,1,1,23,43,192.3000030517578,114013
2,579,7,0,1,1,1,1,38,571.0,114049
0,204,200,233,0,1,1,0,74,257.70001220703125,114086
2,9,7,0,1,1,29,1,43,4738.10009765625,114125
2,9,7,0,1,1,1,15,70,22.5,114161
2,9,923,0,1,1,1,1,43,95.69999694824219,114196
125,197,7,0,1,0,6,1,43,1428.0999755859375,114232
0,0,0,0,0,1,1,146,93,154.39999389648438,114270
2,9,7,0,1,1,1,1,15,7.800000190734863,114306
2,601,7,0,1,1,45,1,43,8037.2998046875,114341
2,9,7,0,1,1,92,1,43,15397.7001953125,114377
0,0,45,0,0,1,14,0,29,2184.89990234375,114414
737,9,7,647,904,1,1,1,43,3958.89990234375,114451
2,27,7,240,1,1,1,38,31,388.20001220703125,114486
2,9,7,0,839,1,69,1,43,12344.099609375,114520
2,9,7,40,1,1,1,1,43,37.400001525878906,114552
2,9,438,116,817,1,1,1,19,971.2999877929688,114587
99,9,45,0,1,1,1,35,43,399.79998779296875,114622
0,56,982,0,16,2,1,0,59,144.8000030517578,114660
2,9,122,0,1,0,1,1,43,15.600000381469727,114697
2,9,7,0,1,1,36,1,43,5922.5,114732
2,9,7,540,1,1,1,1,84,586.2999877929688,114767
0,56,0,0,223,0,1,0,100,259.20001220703125,114805
2,9,7,0,1,1,1,1,42,4.300000190734863,114839
2,9,172,0,62,1,13,34,28,2235.89990234375,114871
2,9,7,0,1,1,1,1,43,4.300000190734863,114907
2,9,7,0,73,1,1,1,55,72.0,114942
0,0,425,0,0,1,1,1,100,55.79999923706055,114981
2,9,38,0,1,1,4,18,43,553.2000122070312,115017
2,672,7,0,1,1,1,1,43,663.5,115051
262,9,212,0,1,1,1,1,43,852.7999877929688,115086
0,0,67,43,116,2,1,0,100,145.89999389648438,115123
2,9,7,0,1,1,1,1,43,4.300000190734863,115159
475,9,7,0,1,1,1,1,43,1514.0999755859375,115195
2,9,7,0,556,1,1,154,43,942.0,115230
2,9,7,0,118,1,1,9,37,140.8000030517578,115265
2,9,7,0,1,1,1,1,43,4.300000190734863,115302
20,0,49,0,59,0,1,0,78,109.0,115339
458,9,7,750,1,1,46,1,43,9768.900390625,115376
2,9,747,0,1,1,96,1,43,16138.7998046875,115411
0,0,72,49,0,0,1,0,100,41.0,115449
2,9,7,0,1,1,1,8,58,14.699999809265137,115485
2,9,7,0,1,1,1,188,43,473.0,115523
0,0,12,35,0,1,1,0,14,23.200000762939453,115568
2,9,597,0,1,1,98,1,43,16462.0,115607
2,9,24,0,1,1,1,1,33,6.199999809265137,115640
2,9,7,0,1,1,1,57,43,141.5,115675
2,9,7,52,44,1,1,1,43,92.4000015258789,115710
1,0,0,115,0,1,1,0,100,114.19999694824219,115747
362,9,7,0,1,1,1,1,43,1152.5,115784
0,0,0,0,0,0,1,60,100,52.599998474121094,115820
2,9,186,101,1,1,1,1,43,113.0999984741211,115854
2,161,7,0,1,1,1,1,73,151.60000610351562,115887
2,9,7,0,1,1,28,1,43,4568.89990234375,115923
18,285,154,0,54,2,1,0,100,376.79998779296875,115963
63,9,7,0,1,1,1,1,30,196.8000030517578,116000
2,981,308,0,476,1,18,189,43,4798.7001953125,116037
2,9,101,0,1,1,2,20,52,217.5,116072
0,0,27,0,0,0,1,98,69,141.3000030517578,116110
0,0,720,81,0,1,1,0,40,137.8000030517578,116149
2,139,162,0,1,1,1,1,43,132.8000030517578,116187
2,9,7,403,1,1,1,72,43,614.7999877929688,116222
2,9,7,0,1,1,9,1,43,1354.0999755859375,116266
0,0,0,25,0,0,1,0,100,12.199999809265137,116302
2,96,171,0,241,0,1,1,36,335.6000061035156,116344
223,0,873,0,0,1,1,60,90,855.0999755859375,116383
1,169,0,0,0,0,1,0,100,153.39999389648438,116431
2,9,7,0,1,1,100,1,43,16751.30078125,116470
0,0,0,162,64,0,1,0,29,222.3000030517578,116510
0,0,81,25,25,2,1,0,40,38.29999923706055,116547
0,8,45,35,37,0,1,0,80,57.400001525878906,116587
0,330,0,0,0,0,1,0,100,311.20001220703125,116627
0,104,0,0,0,2,1,0,29,85.19999694824219,116666
120,9,8,0,62,1,1,1,55,438.6000061035156,116703
0,0,0,0,0,2,1,0,100,17.799999237060547,116742
0,0,27,0,21,1,1,0,29,4.800000190734863,116781
0,0,0,0,0,0,1,0,87,17.799999237060547,116820
2,37,7,0,1,1,1,15,46,60.79999923706055,116857
0,0,44,0,0,2,1,114,100,113.5,116895
0,61,139,0,0,1,1,0,100,50.0,116934
0,0,0,0,0,0,1,0,100,17.799999237060547,116972
0,0,134,64,37,2,1,0,100,94.5999984741211,117011
0,204,0,233,0,1,1,0,74,257.70001220703125,117050
174,0,685,0,1,1,1,146,93,778.7999877929688,117086
0,0,0,0,0,1,14,0,29,2181.800048828125,117126
0,31,982,0,16,2,1,0,59,122.30000305175781,117163
0,56,177,0,109,0,1,0,100,157.3000030517578,117203
0,0,425,0,0,1,1,1,100,55.79999923706055,117241
0,169,67,43,116,2,1,0,100,273.79998779296875,117280
26,9,7,0,117,1,6,18,43,1081.800048828125,117318
0,0,0,0,59,0,13,0,78,2070.60009765625,117355
0,0,72,49,150,0,1,0,100,186.39999389648438,117394
0,0,12,35,0,1,1,33,14,275.8999938964844,117433
0,330,0,18,0,0,1,0,100,314.79998779296875,117472
0,330,0,0,0,2,1,0,100,311.20001220703125,117511
2,285,154,0,46,1,1,0,100,317.6000061035156,117550
1,0,27,0,21,0,1,0,30,8.0,117587
0,0,147,81,0,1,1,0,40,80.5,117626
0,0,0,0,0,2,1,0,100,17.799999237060547,117665
1,0,873,157,0,0,1,0,100,232.10000610351562,117704
0,169,0,0,0,0,1,0,100,150.1999969482422,117744
2,238,107,163,149,1,10,31,43,2008.800048828125,117780
0,0,0,162,0,0,1,0,29,162.89999389648438,117818
0,0,81,25,25,0,1,0,80,38.29999923706055,117858
0,0,64,35,37,0,1,0,80,58.599998474121094,117896
0,330,0,0,0,2,1,0,100,311.20001220703125,117938
0,0,0,0,0,2,1,0,100,17.799999237060547,117976
0,0,0,96,37,2,1,0,100,122.69999694824219,118015
2,9,7,49,1,1,1,3,43,52.0,118051
0,0,27,0,0,1,1,0,29,17.0,118087
0,0,0,0,0,0,1,0,87,17.799999237060547,118128
0,0,44,0,0,2,1,0,100,18.700000762939453,118175
0,0,139,0,0,2,1,0,30,28.200000762939453,118212
2,285,0,0,0,0,1,0,100,272.6000061035156,118250
0,0,40,64,37,0,1,0,11,87.5,118287
0,204,200,233,0,1,1,0,74,257.70001220703125,118324
353,9,7,0,1,1,1,1,43,1123.699951171875,118361
2,9,7,0,1,0,1,1,43,4.300000190734863,118405
2,21,7,0,1,1,1,1,43,12.5,118440
2,9,573,0,1,1,1,1,43,60.70000076293945,118480
637,9,7,0,1,1,1,30,43,2105.39990234375,118516
167,9,49,0,1,1,1,1,43,532.5,118556
67,9,7,0,1,1,1,1,43,208.5,118600
2,9,7,454,1,1,66,79,43,11510.900390625,118644
2,9,7,0,1,1,6,1,43,846.5,118683
2,9,7,0,1,1,74,8,43,12369.7001953125,118718
2,9,203,0,1,1,62,1,43,10335.0,118754
2,591,7,0,1,1,1,1,43,582.5,118790
2,9,7,0,1,0,1,1,56,4.400000095367432,118827
2,9,7,0,336,1,1,1,43,335.5,118864
2,9,653,403,1,1,1,1,43,461.79998779296875,118900
894,9,7,0,1,1,1,1,43,2854.89990234375,118934
2,9,7,0,1,2,1,1,43,4.300000190734863,118972
2,9,7,133,1,1,1,48,43,257.1000061035156,119007
2,9,7,0,748,1,1,1,43,747.5,119050
2,707,7,0,1,1,79,1,43,13896.099609375,119086
2,9,7,0,1,1,81,1,88,13535.400390625,119122
2,9,318,0,1,1,95,1,43,15926.7998046875,119158
2,9,7,0,1,1,1,28,43,68.80000305175781,119193
2,9,622,0,1,1,1,115,87,202.5,119229
2,9,7,0,1,0,1,1,43,4.300000190734863,119263
2,9,7,0,1,1,1,54,79,72.0999984741211,119299
915,9,7,0,854,1,1,1,43,3775.10009765625,119336
2,588,7,0,662,1,1,1,43,1240.5,119371
186,9,7,396,1,1,1,1,43,1016.5999755859375,119407
2,9,7,406,1,1,1,1,43,440.0,119442
2,9,7,0,212,1,1,1,43,211.5,119477
2,9,337,883,1,1,1,1,43,964.7000122070312,119513
2,9,7,526,1,1,1,1,43,572.0,119548
751,9,7,0,1,1,1,1,43,2397.300048828125,119584
2,9,7,0,828,1,1,1,43,827.5,119618
2,9,7,0,1,1,71,1,58,11844.0,119653
2,930,7,0,1,1,1,1,64,921.0,119689
2,9,7,145,1,1,1,1,43,152.89999389648438,119723
2,9,7,0,503,1,1,1,43,502.5,119755
2,9,525,250,1,1,1,1,43,296.0,119791
2,610,7,0,1,1,5,1,43,1278.300048828125,119826
2,9,509,0,1,1,1,151,43,429.5,119858
0,0,0,0,0,1,1,146,93,154.39999389648438,119896
2,9,7,0,483,1,1,1,43,482.5,119932
676,562,7,0,1,1,1,1,43,2710.300048828125,119968
2,9,7,0,1,2,1,1,43,4.300000190734863,120003
0,0,75,0,0,1,14,0,29,2187.89990234375,120042
0,31,0,0,16,2,1,0,30,27.200000762939453,120080
0,0,177,0,109,0,1,0,100,107.80000305175781,120119
0,0,425,0,78,2,1,0,100,101.5999984741211,120158
2,9,881,948,128,0,1,1,43,1162.0,120195
0,0,148,43,116,2,1,0,100,154.0,120231
20,0,156,0,59,0,1,0,100,119.69999694824219,120269
616,9,7,0,662,2,1,1,43,2626.300048828125,120303
0,0,72,54,30,1,1,0,100,71.4000015258789,120341
0,0,12,35,0,1,1,0,100,23.200000762939453,120421
0,0,88,26,0,0,1,0,47,19.600000381469727,120463
12,61,0,0,0,2,1,0,1,80.5999984741211,120502
0,285,154,35,132,1,1,0,100,404.20001220703125,120541
0,0,27,0,21,0,1,0,87,4.800000190734863,120580
0,0,425,81,0,1,1,1,40,111.0,120619
0,0,0,25,0,1,1,0,100,12.199999809265137,120658
2,9,7,0,19,1,1,1,43,18.5,120694
1,0,873,157,0,0,1,1,100,233.3000030517578,120730
0,169,0,0,0,2,1,0,100,150.1999969482422,120767
0,0,0,17,0,1,1,0,29,6.199999809265137,120806
0,0,425,25,25,2,1,0,100,72.69999694824219,120844
1,0,45,35,37,0,1,1,80,62.70000076293945,120882
0,330,0,0,59,0,11,0,100,2061.199951171875,120922
0,0,0,0,70,2,1,0,100,51.20000076293945,120959
280,9,7,0,1,1,1,61,43,1041.300048828125,120993
0,169,34,0,0,2,1,0,100,150.1999969482422,121032
0,256,27,0,21,1,14,0,29,2456.800048828125,121070
2,699,7,0,1,2,1,1,15,695.2000122070312,121108
2,9,513,0,1,1,1,1,18,57.29999923706055,121151
837,9,7,0,1,1,1,1,73,2671.60009765625,121188
0,0,0,0,0,0,1,0,100,17.799999237060547,121226
0,0,44,0,20,2,1,0,100,5.5,121266
2,357,7,0,169,1,9,87,43,2087.5,121302
2,9,7,0,1,1,99,1,43,16582.099609375,121336
0,0,139,0,13,0,1,0,29,18.600000381469727,121374
0,0,908,180,0,1,1,0,100,255.60000610351562,121412
2,9,7,0,1,1,14,17,43,2240.10009765625,121448
2,859,7,0,364,1,1,1,43,1213.5,121484
2,9,7,409,1,1,1,26,43,505.3999938964844,121518
2,139,7,0,1,1,1,1,43,130.5,121553
0,0,40,64,0,0,1,0,11,55.099998474121094,121591
0,330,200,233,0,1,1,0,74,357.79998779296875,121631
2,9,242,0,1,1,1,191,43,503.70001220703125,121665
0,0,147,0,0,1,1,0,93,29.0,121703
2,9,418,0,1,0,1,1,43,45.20000076293945,121740
0,0,0,0,0,1,1,0,100,17.799999237060547,121777
20,31,0,0,16,2,1,0,30,91.19999694824219,121815
2,9,7,314,1,1,1,1,43,338.79998779296875,121852
109,149,7,0,1,0,1,14,43,515.2000122070312,121888
2,9,7,69,114,1,1,1,43,181.10000610351562,121924
31,9,7,124,1,1,1,1,47,221.39999389648438,121960
2,43,37,40,1,1,1,1,35,43.099998474121094,121994
69,9,7,99,1,1,5,2,43,984.0999755859375,122027
2,31,22,0,1,0,1,1,38,23.0,122062
236,9,7,33,1,1,1,1,43,777.2999877929688,122097
2,9,101,90,1,1,1,1,43,93.5999984741211,122133
2,9,7,3,1,1,1,1,43,4.900000095367432,122168
0,9,171,0,1,1,1,1,43,21.100000381469727,122203
61,161,7,91,28,1,1,1,55,386.0,122238
12,9,91,58,1,1,3,12,43,452.20001220703125,122273
2,39,7,0,69,1,9,1,43,1452.0999755859375,122308
76,43,7,67,13,1,7,9,43,1338.4000244140625,122340
2,9,95,68,14,1,1,1,38,83.30000305175781,122375
2,172,7,0,1,1,1,1,43,163.5,122412
2,9,7,34,1,1,21,8,43,3408.89990234375,122445
2,126,7,0,1,1,13,13,43,2177.89990234375,122481
5,100,26,0,1,0,1,20,43,148.8000030517578,122516
2,20,44,0,1,1,1,17,49,49.099998474121094,122551
1,91,31,0,224,1,1,8,43,319.8999938964844,122587
58,106,7,120,146,1,11,1,43,2137.699951171875,122621
19,9,7,4,1,1,1,1,49,55.599998474121094,122657
78,9,41,0,1,1,1,1,43,246.89999389648438,122693
2,9,7,0,1,1,6,22,43,899.4000244140625,122729
93,9,8,11,1,1,2,21,43,513.0999755859375,122765
2,110,20,0,44,1,14,1,43,2344.10009765625,122800
179,9,7,17,1,1,1,1,43,577.2999877929688,122835
2,1,7,0,117,1,1,1,43,109.0999984741211,122870
2,9,7,0,1,1,1,1,41,4.300000190734863,122906
2,9,7,0,58,1,1,1,46,57.5,122941
2,63,102,0,1,1,1,1,43,58.400001525878906,122976
2,31,7,0,1,1,1,3,43,27.200000762939453,123011
32,186,39,139,1,0,11,6,43,2005.300048828125,123045
2,22,107,0,1,1,1,15,43,57.20000076293945,123081
2,9,7,0,1,1,1,1,41,4.300000190734863,123117
48,20,7,0,1,1,1,14,36,198.10000610351562,123152
2,9,7,0,1,1,7,1,43,1015.7000122070312,123188
36,129,7,0,74,1,1,31,43,378.20001220703125,123222
2,9,7,0,149,1,1,1,43,148.5,123257
2,9,7,0,1,1,1,48,43,119.0999984741211,123293
2,9,7,57,1,1,11,0,55,1716.5999755859375,123332
15,9,7,129,91,1,1,1,43,265.70001220703125,123367
39,57,7,0,1,1,1,1,43,166.89999389648438,123410
2,130,123,0,160,1,1,1,45,280.5,123446
30,9,7,62,1,0,19,1,43,3154.89990234375,123489
35,9,7,0,1,1,10,11,43,1653.5999755859375,123531
91,59,7,0,1,1,1,4,43,342.6000061035156,123568
2,26,7,175,1,1,4,1,43,685.9000244140625,123605
2,9,7,0,38,0,1,33,43,118.0,123644
22,36,7,0,1,1,1,7,18,130.89999389648438,123681
2,11,7,0,122,1,1,2,59,124.5999984741211,123717
2,47,149,0,1,0,1,1,43,48.70000076293945,123753
2,69,24,0,1,1,1,24,43,118.30000305175781,123789
119,9,7,73,1,1,7,1,43,1445.9000244140625,123828
